Largo de sepalo,Ancho de sepalo,Largo de petalo,Ancho de petalo,Especie
1.6055027889815514,1.3161528550058286,1.2893334310329225,1.6733669697040496,2
0.7451664443506455,0.3786193144537321,0.7102672229999205,1.0057010191803912,2
0.6222612522605165,-0.7932976112363888,0.8260804646065211,0.8721678290756595,2
1.1138820206210334,-0.09014745582231666,0.9418937062131216,1.139234209285123,2
-0.23807509237038935,-1.2620643815124375,0.6523606021966205,1.0057010191803912,2
-0.11516990028026039,-0.5589142260983654,0.7102672229999205,1.5398337795993178,2
0.6222612522605165,0.3786193144537321,0.8260804646065211,1.406300589494586,2
0.7451664443506455,-0.09014745582231666,0.9418937062131216,0.738634638970928,2
2.220028749432198,1.7849196252818762,1.636773155852724,1.2727673993898547,2
2.220028749432198,-1.0276809963744131,1.7525863974593248,1.406300589494586,2
0.1306404838999986,-1.9652145369265095,0.6523606021966205,0.3380350686567329,2
1.2367872127111634,0.3786193144537321,1.057706947819722,1.406300589494586,2
-0.3609802844605194,-0.5589142260983654,0.5944539813933205,1.0057010191803912,2
2.220028749432198,-0.5589142260983654,1.636773155852724,1.0057010191803912,2
0.49935606017038653,-0.7932976112363888,0.5944539813933205,0.738634638970928,2
0.9909768285309045,0.6130026995917555,1.057706947819722,1.139234209285123,2
1.6055027889815514,0.3786193144537321,1.2314268102296226,0.738634638970928,2
0.3764508680802576,-0.5589142260983654,0.53654736059002,0.738634638970928,2
0.25354567599012756,-0.09014745582231666,0.5944539813933205,0.738634638970928,2
0.6222612522605165,-0.5589142260983654,0.9998003270164216,1.139234209285123,2
1.6055027889815514,-0.09014745582231666,1.1156135686230222,0.4715682587614647,2
1.8513131731618104,-0.5589142260983654,1.2893334310329225,0.8721678290756595,2
2.4658391336124574,1.7849196252818762,1.4630532934428238,1.0057010191803912,2
0.6222612522605165,-0.5589142260983654,0.9998003270164216,1.2727673993898547,2
0.49935606017038653,-0.5589142260983654,0.7102672229999205,0.3380350686567329,2
0.25354567599012756,-1.0276809963744131,0.9998003270164216,0.20450187855200108,2
2.220028749432198,-0.09014745582231666,1.2893334310329225,1.406300589494586,2
0.49935606017038653,0.8473860847297798,0.9998003270164216,1.5398337795993178,2
0.6222612522605165,0.1442359293157077,0.9418937062131216,0.738634638970928,2
0.1306404838999986,-0.09014745582231666,0.53654736059002,0.738634638970928,2
1.2367872127111634,0.1442359293157077,0.8839870854098216,1.139234209285123,2
0.9909768285309045,0.1442359293157077,0.9998003270164216,1.5398337795993178,2
1.2367872127111634,0.1442359293157077,0.7102672229999205,1.406300589494586,2
-0.11516990028026039,-0.7932976112363888,0.7102672229999205,0.8721678290756595,2
1.1138820206210334,0.3786193144537321,1.1735201894263225,1.406300589494586,2
0.9909768285309045,0.6130026995917555,1.057706947819722,1.6733669697040496,2
0.9909768285309045,-0.09014745582231666,0.7681738438032211,1.406300589494586,2
0.49935606017038653,-1.2620643815124375,0.6523606021966205,0.8721678290756595,2
0.7451664443506455,-0.09014745582231666,0.7681738438032211,1.0057010191803912,2
0.3764508680802576,0.8473860847297798,0.8839870854098216,1.406300589494586,2
0.0077352918098696445,-0.09014745582231666,0.7102672229999205,0.738634638970928,2
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-1.5900322053618132,0.1442359293157077,-1.3743711259188869,-1.3978964027047789,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-1.5900322053618132,0.1442359293157077,-1.3743711259188869,-1.3978964027047789,0
-1.5900322053618132,0.1442359293157077,-1.3743711259188869,-1.3978964027047789,0
-1.5900322053618132,0.1442359293157077,-1.3743711259188869,-1.3978964027047789,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.5900322053618132,0.1442359293157077,-1.3743711259188869,-1.3978964027047789,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-0.9755062449111663,1.0817694698678042,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-0.9755062449111663,1.0817694698678042,-1.432277746722187,-1.3978964027047789,0
-0.9755062449111663,1.0817694698678042,-1.432277746722187,-1.3978964027047789,0
-1.5900322053618132,0.1442359293157077,-1.3743711259188869,-1.3978964027047789,0
-1.5900322053618132,0.1442359293157077,-1.3743711259188869,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.5900322053618132,0.1442359293157077,-1.3743711259188869,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-0.9755062449111663,1.0817694698678042,-1.432277746722187,-1.3978964027047789,0
-1.5900322053618132,0.1442359293157077,-1.3743711259188869,-1.3978964027047789,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-1.5900322053618132,0.1442359293157077,-1.3743711259188869,-1.3978964027047789,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-0.9755062449111663,1.0817694698678042,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-0.9755062449111663,1.0817694698678042,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-0.9755062449111663,1.0817694698678042,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-1.5900322053618132,0.1442359293157077,-1.3743711259188869,-1.3978964027047789,0
-0.9755062449111663,1.0817694698678042,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-0.6067906686407772,2.019303010419901,-1.2585578843122862,-1.1308300224953154,0
-0.9755062449111663,1.0817694698678042,-1.432277746722187,-1.3978964027047789,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-1.0984114370012952,0.6130026995917555,-1.432277746722187,-1.3978964027047789,0
-1.2213166290914241,-0.09014745582231666,-1.432277746722187,-1.3978964027047789,0
-0.9755062449111663,1.0817694698678042,-1.432277746722187,-1.3978964027047789,0
0.1306404838999986,-0.09014745582231666,0.53654736059002,0.738634638970928,2
0.25354567599012756,-1.0276809963744131,0.9998003270164216,0.20450187855200108,2
2.220028749432198,-0.5589142260983654,1.636773155852724,1.0057010191803912,2
0.9909768285309045,-1.2620643815124375,1.1156135686230222,0.738634638970928,2
0.1306404838999986,-0.09014745582231666,0.53654736059002,0.738634638970928,2
-0.6067906686407772,1.550536240143853,-1.3743711259188869,-1.3978964027047789,2
2.220028749432198,-1.0276809963744131,1.7525863974593248,1.406300589494586,2
0.49935606017038653,0.6130026995917555,1.2314268102296226,1.6733669697040496,2
1.4825975968914213,-0.09014745582231666,1.1735201894263225,1.139234209285123,2
2.220028749432198,1.7849196252818762,1.636773155852724,1.2727673993898547,2
-0.6067906686407772,1.550536240143853,-1.3743711259188869,-1.3978964027047789,2
0.6222612522605165,0.1442359293157077,0.9418937062131216,0.738634638970928,2
-0.11516990028026039,-0.7932976112363888,0.7102672229999205,0.8721678290756595,2
2.220028749432198,1.7849196252818762,1.636773155852724,1.2727673993898547,2
0.7451664443506455,-0.09014745582231666,1.1156135686230222,1.2727673993898547,2
0.9909768285309045,0.6130026995917555,1.057706947819722,1.6733669697040496,2
0.7451664443506455,0.3786193144537321,0.7102672229999205,1.0057010191803912,2
-0.11516990028026039,-0.7932976112363888,0.7102672229999205,0.8721678290756595,2
0.6222612522605165,-0.5589142260983654,0.9998003270164216,1.139234209285123,2
0.6222612522605165,-0.5589142260983654,0.9998003270164216,1.139234209285123,2
0.3764508680802576,-0.5589142260983654,0.53654736059002,0.738634638970928,2
-0.11516990028026039,2.253686395557925,-1.5480909883287874,-1.3978964027047789,2
2.220028749432198,-0.09014745582231666,1.2893334310329225,1.406300589494586,2
0.6222612522605165,-0.5589142260983654,0.9998003270164216,1.2727673993898547,2
0.25354567599012756,-1.0276809963744131,0.9998003270164216,0.20450187855200108,2
-0.3609802844605194,-0.5589142260983654,0.5944539813933205,1.0057010191803912,2
